channel1,channel2
24.55,24.55
28.82,28.82
31.55,31.55
33.74,33.74
36.16,36.16
39.06,39.06
41.67,41.67
43.5,43.5
44.56,44.56
44.6,44.6
43.63,43.63
40.42,40.42
34.48,34.48
26.58,26.58
18.51,18.51
12.01,12.01
8.06,8.06
5.15,5.15
1.77,1.77
-3.08,-3.08
-10.14,-10.14
-18.89,-18.89
-29.05,-29.05
-40.36,-40.36
-52.06,-52.06
-63.4,-63.4
-73.63,-73.63
-81.75,-81.75
-87.29,-87.29
-90.26,-90.26
-90.44,-90.44
-88.6,-88.6
-85.52,-85.52
-81.95,-81.95
-77.41,-77.41
-70.89,-70.89
-61.67,-61.67
-51.03,-51.03
-39.48,-39.48
-28.02,-28.02
-16.92,-16.92
-6.17,-6.17
3.24,3.24
10.31,10.31
14.82,14.82
17.28,17.28
19.47,19.47
23.63,23.63
30.5,30.5
39.81,39.81
49.02,49.02
56.39,56.39
60.44,60.44
61.44,61.44
60.92,60.92
60.4,60.4
60.37,60.37
61.58,61.58
63.78,63.78
65.94,65.94
68.07,68.07
69.68,69.68
70.51,70.51
70.07,70.07
68.62,68.62
67.43,67.43
67.49,67.49
69.28,69.28
71.8,71.8
73.79,73.79
73.5,73.5
71.2,71.2
66.66,66.66
60.15,60.15
52.44,52.44
44.79,44.79
38.46,38.46
34.42,34.42
33.42,33.42
34.43,34.43
36.42,36.42
37.13,37.13
34.84,34.84
29.55,29.55
21.82,21.82
13.65,13.65
6.8,6.8
2.52,2.52
0.02,0.02
-1.71,-1.71
-3.66,-3.66
-5.6,-5.6
-6.77,-6.77
-7.93,-7.93
-9.33,-9.33
-11.46,-11.46
-13.83,-13.83
-14.91,-14.91
-13.99,-13.99
-13.07,-13.07
-13.41,-13.41
-16.0,-16.0
-20.05,-20.05
-24.32,-24.32
-28.05,-28.05
-30.23,-30.23
-30.9,-30.9
-29.8,-29.8
-28.21,-28.21
-27.37,-27.37
-28.29,-28.29
-30.45,-30.45
-32.59,-32.59
-33.45,-33.45
-33.54,-33.54
-33.13,-33.13
-32.97,-32.97
-32.81,-32.81
-32.89,-32.89
-33.96,-33.96
-36.28,-36.28
-39.06,-39.06
-41.57,-41.57
-43.29,-43.29
-43.99,-43.99
-43.93,-43.93
-44.12,-44.12
-45.04,-45.04
-47.45,-47.45
-51.58,-51.58
-56.41,-56.41
-61.2,-61.2
-63.93,-63.93
-64.87,-64.87
-64.05,-64.05
-62.72,-62.72
-61.65,-61.65
-60.57,-60.57
-59.5,-59.5
-58.68,-58.68
-58.11,-58.11
-57.03,-57.03
-55.71,-55.71
-53.64,-53.64
-51.32,-51.32
-49.53,-49.53
-48.74,-48.74
-48.7,-48.7
-49.15,-49.15
-50.6,-50.6
-52.52,-52.52
-53.91,-53.91
-53.79,-53.79
-51.41,-51.41
-48.29,-48.29
-45.45,-45.45
-44.12,-44.12
-43.8,-43.8
-43.47,-43.47
-41.89,-41.89
-39.07,-39.07
-35.77,-35.77
-32.49,-32.49
-29.49,-29.49
-27.26,-27.26
-26.3,-26.3
-27.09,-27.09
-29.37,-29.37
-31.63,-31.63
-32.61,-32.61
-32.58,-32.58
-31.79,-31.79
-30.25,-30.25
-27.73,-27.73
-23.22,-23.22
-17.5,-17.5
-12.58,-12.58
-9.46,-9.46
-8.61,-8.61
-9.76,-9.76
-11.91,-11.91
-13.28,-13.28
-13.14,-13.14
-11.0,-11.0
-8.12,-8.12
-5.52,-5.52
-4.45,-4.45
-4.88,-4.88
-6.56,-6.56
-7.47,-7.47
-6.87,-6.87
-5.03,-5.03
-3.2,-3.2
-2.14,-2.14
-1.34,-1.34
0.46,0.46
3.73,3.73
7.23,7.23
10.44,10.44
13.38,13.38
16.03,16.03
18.16,18.16
18.77,18.77
18.61,18.61
17.96,17.96
16.56,16.56
14.17,14.17
11.8,11.8
10.2,10.2
10.36,10.36
11.52,11.52
12.41,12.41
13.05,13.05
12.93,12.93
12.56,12.56
12.19,12.19
11.07,11.07
8.21,8.21
2.87,2.87
-4.66,-4.66
-13.13,-13.13
-22.02,-22.02
-31.07,-31.07
-39.04,-39.04
-45.43,-45.43
-49.0,-49.0
-49.79,-49.79
-48.8,-48.8
-47.32,-47.32
-46.34,-46.34
-47.13,-47.13
-49.39,-49.39
-52.88,-52.88
-56.82,-56.82
-60.72,-60.72
-63.58,-63.58
-64.4,-64.4
-62.7,-62.7
-59.51,-59.51
-55.34,-55.34
-51.7,-51.7
-49.58,-49.58
-50.23,-50.23
-52.36,-52.36
-53.71,-53.71
-52.3,-52.3
-47.89,-47.89
-42.52,-42.52
-38.93,-38.93
-37.37,-37.37
-37.32,-37.32
-36.77,-36.77
-34.96,-34.96
-30.91,-30.91
-24.16,-24.16
-14.7,-14.7
-4.83,-4.83
3.19,3.19
8.91,8.91
12.3,12.3
14.92,14.92
17.77,17.77
20.83,20.83
23.86,23.86
27.61,27.61
32.58,32.58
39.5,39.5
47.84,47.84
55.84,55.84
62.03,62.03
66.14,66.14
68.7,68.7
71.73,71.73
75.48,75.48
80.19,80.19
85.83,85.83
91.41,91.41
96.92,96.92
101.11,101.11
105.02,105.02
109.11,109.11
114.39,114.39
120.12,120.12
123.52,123.52
122.87,122.87
118.72,118.72
113.83,113.83
110.72,110.72
110.86,110.86
113.75,113.75
118.09,118.09
122.87,122.87
126.59,126.59
128.5,128.5
128.37,128.37
127.0,127.0
125.09,125.09
122.7,122.7
118.56,118.56
112.69,112.69
106.09,106.09
100.05,100.05
95.8,95.8
93.56,93.56
92.34,92.34
91.62,91.62
91.14,91.14
89.89,89.89
87.39,87.39
83.66,83.66
78.95,78.95
73.77,73.77
68.87,68.87
64.27,64.27
59.17,59.17
53.89,53.89
47.64,47.64
40.19,40.19
30.8,30.8
19.23,19.23
7.53,7.53
-3.08,-3.08
-10.83,-10.83
-15.77,-15.77
-16.89,-16.89
-14.27,-14.27
-9.41,-9.41
-5.34,-5.34
-5.31,-5.31
-9.53,-9.53
-13.72,-13.72
-14.11,-14.11
-7.23,-7.23
6.31,6.31
22.23,22.23
36.27,36.27
45.42,45.42
50.47,50.47
54.47,54.47
59.44,59.44
65.83,65.83
72.92,72.92
79.67,79.67
85.36,85.36
90.23,90.23
94.8,94.8
98.05,98.05
100.27,100.27
101.19,101.19
100.34,100.34
98.23,98.23
95.88,95.88
93.79,93.79
91.2,91.2
87.87,87.87
83.05,83.05
77.78,77.78
73.03,73.03
70.07,70.07
69.37,69.37
70.93,70.93
72.45,72.45
72.95,72.95
72.44,72.44
71.41,71.41
69.64,69.64
66.62,66.62
63.13,63.13
59.9,59.9
57.19,57.19
55.0,55.0
51.57,51.57
46.92,46.92
41.3,41.3
35.97,35.97
30.69,30.69
26.2,26.2
22.25,22.25
19.58,19.58
17.44,17.44
14.56,14.56
9.45,9.45
2.64,2.64
-4.61,-4.61
-11.04,-11.04
-15.91,-15.91
-19.74,-19.74
-23.52,-23.52
-27.27,-27.27
-30.73,-30.73
-33.41,-33.41
-36.05,-36.05
-39.17,-39.17
-42.75,-42.75
-45.79,-45.79
-48.05,-48.05
-49.78,-49.78
-50.73,-50.73
-51.17,-51.17
-51.35,-51.35
-51.27,-51.27
-50.93,-50.93
-49.84,-49.84
-48.49,-48.49
-46.91,-46.91
-46.58,-46.58
-48.74,-48.74
-53.38,-53.38
-59.48,-59.48
-65.0,-65.0
-68.71,-68.71
-70.88,-70.88
-72.27,-72.27
-73.39,-73.39
-74.48,-74.48
-75.56,-75.56
-76.86,-76.86
-77.89,-77.89
-78.41,-78.41
-78.14,-78.14
-77.37,-77.37
-75.84,-75.84
-74.08,-74.08
-72.31,-72.31
-69.8,-69.8
-66.8,-66.8
-63.83,-63.83
-61.11,-61.11
-58.91,-58.91
-57.47,-57.47
-56.05,-56.05
-55.36,-55.36
-55.44,-55.44
-56.5,-56.5
-57.8,-57.8
-58.81,-58.81
-58.81,-58.81
-58.31,-58.31
-57.56,-57.56
-57.05,-57.05
-56.28,-56.28
-55.27,-55.27
-54.0,-54.0
-52.48,-52.48
-51.48,-51.48
-50.73,-50.73
-50.72,-50.72
-50.7,-50.7
-50.44,-50.44
-49.16,-49.16
-46.64,-46.64
-43.64,-43.64
-41.16,-41.16
-40.19,-40.19
-41.22,-41.22
-43.48,-43.48
-46.23,-46.23
-48.69,-48.69
-50.61,-50.61
-51.27,-51.27
-51.16,-51.16
-50.05,-50.05
-48.94,-48.94
-47.58,-47.58
-46.47,-46.47
-45.36,-45.36
-45.52,-45.52
-47.66,-47.66
-51.78,-51.78
-55.59,-55.59
-56.88,-56.88
-55.13,-55.13
-51.39,-51.39
-48.44,-48.44
-47.25,-47.25
-47.81,-47.81
-48.11,-48.11
-47.41,-47.41
-46.69,-46.69
-46.98,-46.98
-48.02,-48.02
-48.78,-48.78
-48.78,-48.78
-48.27,-48.27
-47.27,-47.27
-46.0,-46.0
-43.75,-43.75
-41.02,-41.02
-39.03,-39.03
-38.33,-38.33
-38.88,-38.88
-39.41,-39.41
-38.92,-38.92
-36.94,-36.94
-35.22,-35.22
-34.27,-34.27
-35.31,-35.31
-37.84,-37.84
-41.59,-41.59
-45.05,-45.05
-46.47,-46.47
-45.38,-45.38
-42.78,-42.78
-40.7,-40.7
-39.39,-39.39
-38.08,-38.08
-36.03,-36.03
-33.73,-33.73
-31.97,-31.97
-31.95,-31.95
-32.69,-32.69
-33.16,-33.16
-32.63,-32.63
-31.09,-31.09
-29.56,-29.56
-27.8,-27.8
-26.03,-26.03
-24.55,-24.55
-24.56,-24.56
-25.56,-25.56
-26.81,-26.81
-26.55,-26.55
-24.78,-24.78
-22.77,-22.77
-21.78,-21.78
-22.55,-22.55
-23.55,-23.55
-23.3,-23.3
-21.53,-21.53
-19.03,-19.03
-16.81,-16.81
-14.59,-14.59
-12.66,-12.66
-10.98,-10.98
-9.81,-9.81
-9.17,-9.17
-8.77,-8.77
-7.62,-7.62
-6.48,-6.48
-5.61,-5.61
-5.73,-5.73
-6.36,-6.36
-6.73,-6.73
-5.85,-5.85
-3.98,-3.98
-0.87,-0.87
2.96,2.96
7.26,7.26
10.27,10.27
10.24,10.24
6.96,6.96
1.72,1.72
-2.98,-2.98
-4.88,-4.88
-3.52,-3.52
-0.92,-0.92
1.41,1.41
2.46,2.46
2.26,2.26
1.55,1.55
0.61,0.61
0.17,0.17
0.49,0.49
1.3,1.3
1.86,1.86
1.41,1.41
0.21,0.21
-0.72,-0.72
-1.15,-1.15
-1.32,-1.32
-1.74,-1.74
-2.16,-2.16
-1.82,-1.82
-0.23,-0.23
3.09,3.09
7.37,7.37
11.88,11.88
15.58,15.58
18.25,18.25
19.64,19.64
20.02,20.02
18.89,18.89
16.77,16.77
14.17,14.17
12.09,12.09
11.52,11.52
12.71,12.71
15.38,15.38
18.28,18.28
20.65,20.65
21.49,21.49
20.83,20.83
19.91,19.91
19.25,19.25
19.6,19.6
20.44,20.44
21.27,21.27
22.08,22.08
23.14,23.14
23.68,23.68
22.97,22.97
21.0,21.0
18.56,18.56
16.38,16.38
15.47,15.47
15.81,15.81
17.15,17.15
18.73,18.73
20.78,20.78
22.57,22.57
24.09,24.09
24.58,24.58
24.82,24.82
25.31,25.31
27.03,27.03
29.49,29.49
31.92,31.92
32.32,32.32
30.72,30.72
27.87,27.87
24.54,24.54
22.25,22.25
21.97,21.97
23.94,23.94
27.63,27.63
31.54,31.54
33.91,33.91
34.25,34.25
33.09,33.09
32.18,32.18
31.77,31.77
32.36,32.36
33.94,33.94
36.01,36.01
38.29,38.29
39.8,39.8
39.29,39.29
37.29,37.29
34.29,34.29
31.56,31.56
29.86,29.86
29.16,29.16
29.22,29.22
29.53,29.53
30.32,30.32
31.35,31.35
32.38,32.38
32.88,32.88
32.38,32.38
30.37,30.37
27.88,27.88
24.66,24.66
21.96,21.96
19.54,19.54
18.38,18.38
18.73,18.73
20.08,20.08
21.16,21.16
21.48,21.48
20.79,20.79
19.1,19.1
17.43,17.43
16.52,16.52
16.61,16.61
17.46,17.46
19.04,19.04
20.1,20.1
20.15,20.15
18.2,18.2
15.27,15.27
12.35,12.35
10.21,10.21
8.84,8.84
6.98,6.98
4.39,4.39
1.07,1.07
-2.21,-2.21
-4.72,-4.72
-6.96,-6.96
-8.43,-8.43
-9.62,-9.62
-11.06,-11.06
-12.73,-12.73
-14.14,-14.14
-15.03,-15.03
-14.91,-14.91
-13.79,-13.79
-11.92,-11.92
-9.82,-9.82
-7.74,-7.74
-5.68,-5.68
-5.13,-5.13
-6.85,-6.85
-11.04,-11.04
-15.44,-15.44
-18.3,-18.3
-17.63,-17.63
-13.97,-13.97
-9.08,-9.08
-4.74,-4.74
-1.69,-1.69
-0.42,-0.42
-0.15,-0.15
-0.89,-0.89
-1.63,-1.63
-2.35,-2.35
-3.07,-3.07
-4.54,-4.54
-6.23,-6.23
-7.91,-7.91
-8.08,-8.08
-6.49,-6.49
-2.92,-2.92
1.12,1.12
5.13,5.13
8.35,8.35
10.54,10.54
11.95,11.95
12.6,12.6
12.74,12.74
13.13,13.13
14.27,14.27
16.14,16.14
18.49,18.49
20.07,20.07
20.13,20.13
19.43,19.43
18.74,18.74
18.56,18.56
18.62,18.62
18.68,18.68
18.23,18.23
18.04,18.04
17.6,17.6
16.9,16.9
15.72,15.72
14.29,14.29
13.87,13.87
13.95,13.95
14.03,14.03
14.35,14.35
14.68,14.68
15.74,15.74
17.3,17.3
18.58,18.58
18.61,18.61
17.37,17.37
15.15,15.15
12.7,12.7
11.02,11.02
9.6,9.6
9.19,9.19
9.53,9.53
10.62,10.62
11.45,11.45
12.02,12.02
11.83,11.83
11.14,11.14
10.21,10.21
9.04,9.04
7.37,7.37
5.21,5.21
3.08,3.08
2.21,2.21
2.61,2.61
4.0,4.0
6.12,6.12
7.97,7.97
8.31,8.31
6.39,6.39
3.24,3.24
-0.13,-0.13
-2.47,-2.47
-3.79,-3.79
-4.35,-4.35
-4.65,-4.65
-5.2,-5.2
-5.49,-5.49
-5.03,-5.03
-3.82,-3.82
-2.38,-2.38
-0.94,-0.94
0.73,0.73
2.63,2.63
4.02,4.02
4.4,4.4
3.77,3.77
3.14,3.14
3.77,3.77
5.4,5.4
7.51,7.51
8.85,8.85
8.92,8.92
8.24,8.24
7.07,7.07
5.66,5.66
4.76,4.76
3.87,3.87
3.73,3.73
3.85,3.85
3.96,3.96
2.82,2.82
0.94,0.94
-1.17,-1.17
-3.01,-3.01
-4.33,-4.33
-4.89,-4.89
-4.95,-4.95
-5.0,-5.0
-5.31,-5.31
-6.61,-6.61
-8.64,-8.64
-9.66,-9.66
-9.17,-9.17
-6.67,-6.67
-3.46,-3.46
-0.52,-0.52
1.65,1.65
3.54,3.54
4.42,4.42
4.53,4.53
3.4,3.4
2.52,2.52
2.41,2.41
4.04,4.04
5.66,5.66
5.76,5.76
3.86,3.86
1.23,1.23
-0.88,-0.88
-2.22,-2.22
-2.55,-2.55
-2.62,-2.62
-2.94,-2.94
-2.51,-2.51
-1.58,-1.58
-0.42,-0.42
-0.01,-0.01
-0.1,-0.1
-0.95,-0.95
-1.78,-1.78
-2.36,-2.36
-3.19,-3.19
-4.25,-4.25
-5.55,-5.55
-6.1,-6.1
-5.88,-5.88
-5.92,-5.92
-6.95,-6.95
-9.23,-9.23
-12.23,-12.23
-15.96,-15.96
-20.14,-20.14
-23.79,-23.79
-25.9,-25.9
-25.73,-25.73
-24.82,-24.82
-24.41,-24.41
-25.0,-25.0
-25.82,-25.82
-26.39,-26.39
-27.2,-27.2
-29.0,-29.0
-31.53,-31.53
-33.52,-33.52
-34.25,-34.25
-33.96,-33.96
-32.92,-32.92
-31.89,-31.89
-31.36,-31.36
-31.08,-31.08
-31.05,-31.05
-31.76,-31.76
-32.71,-32.71
-33.4,-33.4
-32.58,-32.58
-30.01,-30.01
-26.96,-26.96
-24.18,-24.18
-22.67,-22.67
-22.93,-22.93
-24.68,-24.68
-27.91,-27.91
-31.1,-31.1
-33.01,-33.01
-33.4,-33.4
-32.28,-32.28
-30.67,-30.67
-29.56,-29.56
-29.21,-29.21
-28.86,-28.86
-28.51,-28.51
-27.66,-27.66
-26.81,-26.81
-26.22,-26.22
-25.87,-25.87
-25.53,-25.53
-24.94,-24.94
-23.59,-23.59
-21.76,-21.76
-18.94,-18.94
-15.14,-15.14
-11.37,-11.37
-8.89,-8.89
-7.68,-7.68
-7.23,-7.23
-6.78,-6.78
-6.83,-6.83
-8.13,-8.13
-10.42,-10.42
-12.19,-12.19
-12.44,-12.44
-11.19,-11.19
-8.44,-8.44
-5.97,-5.97
-3.27,-3.27
-0.84,-0.84
1.06,1.06
2.2,2.2
2.07,2.07
1.95,1.95
2.08,2.08
3.2,3.2
4.57,4.57
5.67,5.67
6.51,6.51
7.34,7.34
8.41,8.41
9.98,9.98
11.52,11.52
13.05,13.05
14.07,14.07
13.82,13.82
11.32,11.32
7.6,7.6
4.16,4.16
2.74,2.74
3.59,3.59
5.94,5.94
8.51,8.51
10.3,10.3
11.08,11.08
11.1,11.1
9.87,9.87
7.89,7.89
4.93,4.93
2.0,2.0
0.1,0.1
-0.04,-0.04
0.83,0.83
2.44,2.44
4.28,4.28
6.1,6.1
7.66,7.66
8.45,8.45
8.73,8.73
9.01,9.01
9.54,9.54
10.05,10.05
9.82,9.82
8.33,8.33
6.11,6.11
3.65,3.65
1.22,1.22
-0.7,-0.7
-1.84,-1.84
-1.72,-1.72
-0.11,-0.11
2.25,2.25
4.82,4.82
6.13,6.13
5.92,5.92
4.72,4.72
3.02,3.02
1.09,1.09
-0.82,-0.82
-2.22,-2.22
-1.86,-1.86
1.26,1.26
6.84,6.84
12.88,12.88
18.36,18.36
22.28,22.28
25.16,25.16
27.52,27.52
30.34,30.34
33.64,33.64
37.66,37.66
41.13,41.13
42.56,42.56
41.72,41.72
39.14,39.14
36.82,36.82
35.52,35.52
35.97,35.97
36.91,36.91
37.59,37.59
37.76,37.76
37.18,37.18
35.84,35.84
33.5,33.5
30.69,30.69
27.39,27.39
24.37,24.37
21.88,21.88
19.65,19.65
17.7,17.7
16.5,16.5
16.07,16.07
16.63,16.63
17.44,17.44
18.24,18.24
18.53,18.53
18.31,18.31
17.85,17.85
17.38,17.38
16.17,16.17
14.96,14.96
14.52,14.52
15.32,15.32
16.87,16.87
17.64,17.64
16.41,16.41
12.44,12.44
7.5,7.5
2.86,2.86
-0.74,-0.74
-2.81,-2.81
-2.86,-2.86
-1.91,-1.91
-0.46,-0.46
0.47,0.47
0.64,0.64
0.56,0.56
0.98,0.98
1.89,1.89
3.55,3.55
5.19,5.19
6.32,6.32
6.44,6.44
4.8,4.8
1.43,1.43
-2.42,-2.42
-6.22,-6.22
-8.24,-8.24
-8.75,-8.75
-7.99,-7.99
-6.49,-6.49
-5.26,-5.26
-4.28,-4.28
-4.81,-4.81
-6.59,-6.59
-8.6,-8.6
-10.34,-10.34
-11.31,-11.31
-11.28,-11.28
-11.24,-11.24
-10.95,-10.95
-10.4,-10.4
-9.62,-9.62
-9.84,-9.84
-11.8,-11.8
-15.25,-15.25
-18.66,-18.66
-20.29,-20.29
-19.15,-19.15
-16.52,-16.52
-13.91,-13.91
-12.57,-12.57
-12.74,-12.74
-13.41,-13.41
-14.32,-14.32
-14.47,-14.47
-14.12,-14.12
-13.26,-13.26
-12.17,-12.17
-11.58,-11.58
-11.74,-11.74
-12.65,-12.65
-13.55,-13.55
-13.94,-13.94
-13.58,-13.58
-12.97,-12.97
-12.61,-12.61
-12.5,-12.5
-12.64,-12.64
-13.28,-13.28
-15.16,-15.16
-17.01,-17.01
-18.36,-18.36
-17.93,-17.93
-15.51,-15.51
-12.35,-12.35
-8.98,-8.98
-6.13,-6.13
-3.56,-3.56
-1.51,-1.51
-0.48,-0.48
-0.46,-0.46
-0.94,-0.94
-1.16,-1.16
-0.88,-0.88
-0.11,-0.11
0.91,0.91
2.17,2.17
3.92,3.92
5.9,5.9
6.61,6.61
5.56,5.56
3.28,3.28
1.26,1.26
1.01,1.01
3.27,3.27
6.5,6.5
9.95,9.95
12.12,12.12
12.27,12.27
10.41,10.41
7.82,7.82
5.25,5.25
3.71,3.71
4.17,4.17
5.64,5.64
7.34,7.34
8.02,8.02
8.19,8.19
7.62,7.62
7.04,7.04
6.47,6.47
5.66,5.66
4.85,4.85
4.05,4.05
3.5,3.5
2.71,2.71
1.93,1.93
1.4,1.4
1.88,1.88
3.35,3.35
5.56,5.56
6.75,6.75
6.17,6.17
3.6,3.6
0.06,0.06
-3.96,-3.96
-7.19,-7.19
-9.13,-9.13
-8.81,-8.81
-6.49,-6.49
-3.19,-3.19
-0.42,-0.42
1.08,1.08
1.56,1.56
1.54,1.54
1.51,1.51
2.49,2.49
4.71,4.71
7.16,7.16
9.58,9.58
10.73,10.73
10.12,10.12
7.51,7.51
4.17,4.17
1.12,1.12
-0.41,-0.41
-0.67,-0.67
0.57,0.57
2.79,2.79
6.0,6.0
8.93,8.93
10.58,10.58
10.71,10.71
9.08,9.08
6.98,6.98
5.39,5.39
4.81,4.81
5.99,5.99
9.91,9.91
16.29,16.29
24.36,24.36
31.6,31.6
35.77,35.77
35.15,35.15
29.52,29.52
20.7,20.7
10.7,10.7
2.29,2.29
-3.79,-3.79
-6.57,-6.57
-7.07,-7.07
-6.81,-6.81
-7.56,-7.56
-9.79,-9.79
-12.76,-12.76
-16.19,-16.19
-20.1,-20.1
-23.46,-23.46
-26.54,-26.54
-28.59,-28.59
-29.61,-29.61
-30.12,-30.12
-30.62,-30.62
-30.87,-30.87
-30.85,-30.85
-29.58,-29.58
-27.82,-27.82
-25.57,-25.57
-23.84,-23.84
-22.11,-22.11
-20.41,-20.41
-18.46,-18.46
-17.03,-17.03
-16.61,-16.61
-16.69,-16.69
-16.51,-16.51
-15.59,-15.59
-14.67,-14.67
-14.26,-14.26
-14.6,-14.6
-15.68,-15.68
-16.51,-16.51
-17.07,-17.07
-17.37,-17.37
-16.92,-16.92
-15.97,-15.97
-14.53,-14.53
-13.85,-13.85
-14.67,-14.67
-15.98,-15.98
-17.03,-17.03
-16.32,-16.32
-14.61,-14.61
-12.66,-12.66
-12.48,-12.48
-14.05,-14.05
-17.1,-17.1
-20.12,-20.12
-22.12,-22.12
-22.59,-22.59
-21.3,-21.3
-18.77,-18.77
-16.01,-16.01
-14.27,-14.27
-13.55,-13.55
-13.58,-13.58
-13.11,-13.11
-12.14,-12.14
-10.68,-10.68
-9.23,-9.23
-7.55,-7.55
-6.12,-6.12
-5.21,-5.21
-5.31,-5.31
-6.15,-6.15
-7.24,-7.24
-7.56,-7.56
-6.88,-6.88
-5.96,-5.96
-5.29,-5.29
-4.13,-4.13
-2.48,-2.48
-0.6,-0.6
1.02,1.02
1.88,1.88
2.72,2.72
3.81,3.81
5.64,5.64
7.45,7.45
8.74,8.74
9.52,9.52
10.54,10.54
12.05,12.05
14.05,14.05
15.52,15.52
16.73,16.73
18.17,18.17
19.6,19.6
20.76,20.76
20.66,20.66
19.56,19.56
18.46,18.46
18.62,18.62
20.03,20.03
21.92,21.92
24.04,24.04
26.39,26.39
28.96,28.96
30.75,30.75
31.02,31.02
30.04,30.04
28.81,28.81
28.09,28.09
28.12,28.12
27.89,27.89
27.41,27.41
26.94,26.94
26.96,26.96
26.98,26.98
26.5,26.5
25.26,25.26
23.28,23.28
22.07,22.07
21.86,21.86
22.16,22.16
23.2,23.2
24.72,24.72
26.23,26.23
27.46,27.46
26.94,26.94
25.16,25.16
22.65,22.65
20.4,20.4
19.43,19.43
19.21,19.21
18.98,18.98
18.76,18.76
18.54,18.54
18.57,18.57
18.59,18.59
18.61,18.61
18.38,18.38
18.39,18.39
18.91,18.91
19.66,19.66
20.41,20.41
20.39,20.39
19.88,19.88
18.61,18.61
17.11,17.11
15.11,15.11
13.88,13.88
13.66,13.66
14.19,14.19
15.46,15.46
16.72,16.72
17.72,17.72
18.45,18.45
18.68,18.68
17.89,17.89
16.12,16.12
13.86,13.86
11.61,11.61
10.13,10.13
9.42,9.42
8.96,8.96
8.26,8.26
7.81,7.81
7.86,7.86
8.41,8.41
9.45,9.45
10.74,10.74
12.26,12.26
14.01,14.01
15.25,15.25
14.72,14.72
12.45,12.45
8.69,8.69
4.72,4.72
1.78,1.78
-0.38,-0.38
-1.77,-1.77
-3.15,-3.15
-4.77,-4.77
-5.87,-5.87
-7.2,-7.2
-8.53,-8.53
-10.34,-10.34
-12.39,-12.39
-13.41,-13.41
-13.92,-13.92
-13.68,-13.68
-13.43,-13.43
-12.44,-12.44
-11.2,-11.2
-10.47,-10.47
-10.5,-10.5
-11.27,-11.27
-11.79,-11.79
-11.55,-11.55
-10.81,-10.81
-10.33,-10.33
-10.6,-10.6
-10.61,-10.61
-9.12,-9.12
-5.4,-5.4
-0.71,-0.71
3.69,3.69
7.05,7.05
9.88,9.88
12.43,12.43
14.7,14.7
16.45,16.45
18.18,18.18
19.9,19.9
21.84,21.84
23.02,23.02
22.93,22.93
21.58,21.58
19.75,19.75
17.93,17.93
16.12,16.12
14.58,14.58
14.05,14.05
14.78,14.78
15.99,15.99
15.94,15.94
13.64,13.64
9.61,9.61
6.61,6.61
5.64,5.64
6.93,6.93
9.7,9.7
12.95,12.95
15.66,15.66
17.85,17.85
18.77,18.77
18.42,18.42
16.83,16.83
14.25,14.25
11.68,11.68
9.64,9.64
8.62,8.62
8.11,8.11
7.6,7.6
6.59,6.59
4.84,4.84
2.36,2.36
-0.11,-0.11
-2.3,-2.3
-3.71,-3.71
-4.87,-4.87
-5.77,-5.77
-7.15,-7.15
-8.52,-8.52
-9.63,-9.63
-10.72,-10.72
-12.31,-12.31
-14.63,-14.63
-17.67,-17.67
-20.44,-20.44
-22.67,-22.67
-24.63,-24.63
-26.32,-26.32
-27.99,-27.99
-28.9,-28.9
-29.03,-29.03
-29.16,-29.16
-29.8,-29.8
-31.66,-31.66
-34.01,-34.01
-36.83,-36.83
-39.37,-39.37
-41.88,-41.88
-43.35,-43.35
-43.56,-43.56
-42.26,-42.26
-40.72,-40.72
-39.43,-39.43
-39.4,-39.4
-40.12,-40.12
-40.56,-40.56
-40.26,-40.26
-39.95,-39.95
-40.13,-40.13
-40.3,-40.3
-40.48,-40.48
-40.39,-40.39
-40.05,-40.05
-38.95,-38.95
-37.36,-37.36
-35.02,-35.02
-32.45,-32.45
-30.41,-30.41
-29.12,-29.12
-29.59,-29.59
-30.8,-30.8
-32.01,-32.01
-31.69,-31.69
-29.62,-29.62
-26.31,-26.31
-23.78,-23.78
-22.77,-22.77
-23.77,-23.77
-25.25,-25.25
-25.97,-25.97
-24.17,-24.17
-20.64,-20.64
-15.39,-15.39
-10.19,-10.19
-5.52,-5.52
-2.16,-2.16
-0.81,-0.81
-0.73,-0.73
-1.66,-1.66
-3.33,-3.33
-4.23,-4.23
-4.62,-4.62
-4.51,-4.51
-4.64,-4.64
-5.52,-5.52
-6.65,-6.65
-7.27,-7.27
-7.12,-7.12
-6.73,-6.73
-6.34,-6.34
-4.95,-4.95
-2.84,-2.84
-0.23,-0.23
0.86,0.86
-0.32,-0.32
-3.49,-3.49
-6.62,-6.62
-8.48,-8.48
-8.58,-8.58
-7.16,-7.16
-3.77,-3.77
0.36,0.36
3.94,3.94
4.24,4.24
1.28,1.28
-3.64,-3.64
-8.27,-8.27
-11.11,-11.11
-11.93,-11.93
-11.48,-11.48
-10.78,-10.78
-10.09,-10.09
-9.65,-9.65
-9.97,-9.97
-10.78,-10.78
-12.33,-12.33
-13.62,-13.62
-14.64,-14.64
-15.15,-15.15
-15.41,-15.41
-14.91,-14.91
-14.16,-14.16
-12.41,-12.41
-10.19,-10.19
-8.48,-8.48
-7.03,-7.03
-5.84,-5.84
-4.17,-4.17
-2.26,-2.26
-0.62,-0.62
0.76,0.76
1.62,1.62
1.98,1.98
2.08,2.08
