channel1,channel2
-21.31,-21.31
-23.92,-23.92
-25.25,-25.25
-23.81,-23.81
-19.14,-19.14
-11.75,-11.75
-3.18,-3.18
5.07,5.07
11.98,11.98
17.09,17.09
20.64,20.64
22.41,22.41
22.15,22.15
20.4,20.4
17.91,17.91
15.69,15.69
14.74,14.74
14.79,14.79
16.35,16.35
17.88,17.88
19.4,19.4
20.4,20.4
21.64,21.64
23.37,23.37
26.07,26.07
28.75,28.75
29.39,29.39
27.78,27.78
23.68,23.68
19.11,19.11
16.08,16.08
15.83,15.83
17.08,17.08
18.31,18.31
17.78,17.78
16.5,16.5
15.23,15.23
14.21,14.21
13.21,13.21
11.46,11.46
9.73,9.73
8.76,8.76
8.55,8.55
9.59,9.59
11.62,11.62
13.88,13.88
15.86,15.86
16.83,16.83
16.78,16.78
16.23,16.23
15.19,15.19
14.65,14.65
13.86,13.86
13.08,13.08
12.56,12.56
12.28,12.28
12.01,12.01
11.74,11.74
10.72,10.72
9.71,9.71
8.95,8.95
8.45,8.45
8.71,8.71
9.21,9.21
9.7,9.7
10.44,10.44
10.92,10.92
12.14,12.14
13.35,13.35
13.8,13.8
13.49,13.49
12.68,12.68
11.88,11.88
11.33,11.33
11.54,11.54
12.24,12.24
13.94,13.94
15.37,15.37
15.78,15.78
14.18,14.18
11.1,11.1
7.29,7.29
4.27,4.27
2.28,2.28
1.05,1.05
0.58,0.58
0.62,0.62
0.91,0.91
1.2,1.2
0.23,0.23
-1.98,-1.98
-5.42,-5.42
-8.58,-8.58
-10.45,-10.45
-10.31,-10.31
-8.67,-8.67
-6.54,-6.54
-4.18,-4.18
-2.09,-2.09
-0.52,-0.52
0.79,0.79
2.33,2.33
3.61,3.61
5.13,5.13
5.88,5.88
5.63,5.63
4.63,4.63
2.38,2.38
-0.84,-0.84
-4.29,-4.29
-6.95,-6.95
-8.59,-8.59
-8.46,-8.46
-7.33,-7.33
-5.96,-5.96
-5.1,-5.1
-5.5,-5.5
-5.9,-5.9
-6.29,-6.29
-6.17,-6.17
-5.06,-5.06
-2.95,-2.95
0.13,0.13
3.69,3.69
7.72,7.72
10.95,10.95
13.91,13.91
16.34,16.34
19.24,19.24
21.61,21.61
22.96,22.96
23.54,23.54
23.86,23.86
24.68,24.68
25.98,25.98
26.53,26.53
26.3,26.3
25.84,25.84
25.86,25.86
26.14,26.14
25.91,25.91
25.67,25.67
24.94,24.94
24.96,24.96
24.97,24.97
25.23,25.23
25.23,25.23
24.23,24.23
22.49,22.49
20.01,20.01
18.29,18.29
17.34,17.34
17.65,17.65
18.95,18.95
20.74,20.74
22.25,22.25
22.5,22.5
22.0,22.0
20.99,20.99
19.74,19.74
18.0,18.0
15.78,15.78
12.82,12.82
10.13,10.13
9.22,9.22
9.82,9.82
11.16,11.16
12.23,12.23
12.79,12.79
13.85,13.85
15.14,15.14
16.42,16.42
16.69,16.69
15.7,15.7
13.72,13.72
11.5,11.5
9.81,9.81
8.62,8.62
8.2,8.2
8.03,8.03
7.86,7.86
7.43,7.43
6.52,6.52
4.61,4.61
1.46,1.46
-2.15,-2.15
-5.74,-5.74
-7.79,-7.79
-7.81,-7.81
-6.34,-6.34
-3.88,-3.88
-1.44,-1.44
1.22,1.22
4.37,4.37
7.98,7.98
11.81,11.81
15.1,15.1
17.36,17.36
18.84,18.84
19.81,19.81
20.02,20.02
19.47,19.47
18.68,18.68
17.64,17.64
16.85,16.85
15.82,15.82
14.55,14.55
12.79,12.79
11.54,11.54
11.8,11.8
14.31,14.31
18.04,18.04
21.98,21.98
24.14,24.14
24.52,24.52
23.15,23.15
21.03,21.03
18.68,18.68
16.85,16.85
15.78,15.78
15.22,15.22
15.17,15.17
15.86,15.86
16.79,16.79
16.96,16.96
15.13,15.13
11.06,11.06
6.03,6.03
2.04,2.04
0.34,0.34
-0.35,-0.35
-1.78,-1.78
-5.94,-5.94
-11.82,-11.82
-18.14,-18.14
-22.4,-22.4
-23.62,-23.62
-22.57,-22.57
-20.54,-20.54
-19.51,-19.51
-20.24,-20.24
-22.97,-22.97
-27.66,-27.66
-33.31,-33.31
-38.4,-38.4
-40.94,-40.94
-39.95,-39.95
-35.96,-35.96
-30.75,-30.75
-26.09,-26.09
-21.96,-21.96
-18.87,-18.87
-17.55,-17.55
-18.5,-18.5
-20.93,-20.93
-23.34,-23.34
-24.47,-24.47
-24.59,-24.59
-24.2,-24.2
-24.06,-24.06
-24.17,-24.17
-24.53,-24.53
-25.37,-25.37
-26.71,-26.71
-29.04,-29.04
-31.58,-31.58
-34.59,-34.59
-37.83,-37.83
-41.28,-41.28
-44.19,-44.19
-45.07,-45.07
-42.93,-42.93
-38.81,-38.81
-34.71,-34.71
-32.41,-32.41
-33.11,-33.11
-35.3,-35.3
-37.98,-37.98
-39.61,-39.61
-39.48,-39.48
-37.35,-37.35
-33.22,-33.22
-28.88,-28.88
-25.83,-25.83
-25.05,-25.05
-25.27,-25.27
-25.24,-25.24
-24.45,-24.45
-23.42,-23.42
-23.14,-23.14
-24.36,-24.36
-26.07,-26.07
-27.76,-27.76
-28.92,-28.92
-29.32,-29.32
-29.22,-29.22
-28.86,-28.86
-29.0,-29.0
-29.64,-29.64
-30.26,-30.26
-30.12,-30.12
-29.73,-29.73
-29.59,-29.59
-30.7,-30.7
-33.04,-33.04
-35.86,-35.86
-37.39,-37.39
-36.16,-36.16
-31.68,-31.68
-24.23,-24.23
-14.85,-14.85
-4.81,-4.81
4.4,4.4
11.77,11.77
16.82,16.82
21.07,21.07
24.53,24.53
27.46,27.46
29.1,29.1
29.23,29.23
28.1,28.1
26.72,26.72
26.36,26.36
26.99,26.99
27.86,27.86
28.22,28.22
27.33,27.33
25.43,25.43
22.06,22.06
18.2,18.2
14.89,14.89
12.59,12.59
12.07,12.07
12.05,12.05
11.78,11.78
10.51,10.51
8.25,8.25
6.26,6.26
4.54,4.54
3.33,3.33
2.88,2.88
2.94,2.94
3.99,3.99
5.04,5.04
5.57,5.57
5.6,5.6
5.38,5.38
5.41,5.41
5.44,5.44
5.71,5.71
5.49,5.49
5.26,5.26
4.54,4.54
4.07,4.07
3.35,3.35
2.65,2.65
1.94,1.94
1.25,1.25
0.81,0.81
0.37,0.37
-0.06,-0.06
-1.24,-1.24
-3.16,-3.16
-5.06,-5.06
-6.94,-6.94
-9.3,-9.3
-11.89,-11.89
-14.21,-14.21
-16.0,-16.0
-17.02,-17.02
-17.53,-17.53
-17.54,-17.54
-16.79,-16.79
-15.79,-15.79
-13.8,-13.8
-11.33,-11.33
-8.38,-8.38
-5.45,-5.45
-2.3,-2.3
1.07,1.07
3.66,3.66
5.47,5.47
7.02,7.02
8.56,8.56
10.82,10.82
13.07,13.07
15.29,15.29
16.0,16.0
15.69,15.69
14.63,14.63
13.58,13.58
12.54,12.54
11.75,11.75
10.47,10.47
8.45,8.45
5.45,5.45
1.47,1.47
-2.22,-2.22
-4.62,-4.62
-5.5,-5.5
-4.63,-4.63
-3.01,-3.01
-1.16,-1.16
0.18,0.18
0.76,0.76
-0.42,-0.42
-3.59,-3.59
-7.73,-7.73
-9.83,-9.83
-7.66,-7.66
-1.01,-1.01
8.33,8.33
18.08,18.08
26.25,26.25
32.33,32.33
35.35,35.35
34.09,34.09
28.34,28.34
19.88,19.88
12.0,12.0
7.19,7.19
6.93,6.93
9.66,9.66
13.62,13.62
17.54,17.54
20.67,20.67
23.27,23.27
25.59,25.59
27.38,27.38
28.41,28.41
29.17,29.17
29.17,29.17
28.17,28.17
26.42,26.42
24.43,24.43
22.46,22.46
20.0,20.0
17.07,17.07
14.9,14.9
14.25,14.25
15.86,15.86
19.45,19.45
23.76,23.76
28.27,28.27
32.48,32.48
36.41,36.41
39.79,39.79
42.63,42.63
44.2,44.2
44.74,44.74
44.27,44.27
43.79,43.79
42.82,42.82
42.1,42.1
41.87,41.87
42.4,42.4
43.41,43.41
43.65,43.65
42.64,42.64
40.13,40.13
37.14,37.14
34.42,34.42
31.96,31.96
29.03,29.03
25.62,25.62
21.73,21.73
18.63,18.63
16.05,16.05
13.5,13.5
10.46,10.46
7.21,7.21
4.23,4.23
2.52,2.52
2.59,2.59
4.15,4.15
5.94,5.94
6.97,6.97
5.99,5.99
3.02,3.02
-0.93,-0.93
-4.84,-4.84
-7.71,-7.71
-9.81,-9.81
-11.39,-11.39
-12.7,-12.7
-13.74,-13.74
-14.28,-14.28
-14.3,-14.3
-14.58,-14.58
-15.1,-15.1
-15.61,-15.61
-14.87,-14.87
-13.13,-13.13
-10.9,-10.9
-9.45,-9.45
-8.75,-8.75
-8.31,-8.31
-7.38,-7.38
-6.2,-6.2
-5.53,-5.53
-5.86,-5.86
-6.94,-6.94
-8.26,-8.26
-9.57,-9.57
-10.87,-10.87
-12.65,-12.65
-14.41,-14.41
-16.4,-16.4
-18.12,-18.12
-20.08,-20.08
-21.51,-21.51
-22.68,-22.68
-23.84,-23.84
-24.97,-24.97
-26.1,-26.1
-25.71,-25.71
-24.07,-24.07
-21.94,-21.94
-21.08,-21.08
-23.47,-23.47
-29.59,-29.59
-37.4,-37.4
-45.38,-45.38
-51.53,-51.53
-54.87,-54.87
-55.41,-55.41
-52.7,-52.7
-47.5,-47.5
-40.84,-40.84
-33.99,-33.99
-27.44,-27.44
-21.95,-21.95
-17.25,-17.25
-13.6,-13.6
-10.48,-10.48
-7.63,-7.63
-4.31,-4.31
-0.27,-0.27
4.73,4.73
9.19,9.19
12.86,12.86
15.24,15.24
17.34,17.34
19.68,19.68
22.24,22.24
24.52,24.52
25.78,25.78
25.53,25.53
24.27,24.27
22.77,22.77
21.53,21.53
21.54,21.54
22.81,22.81
24.31,24.31
24.79,24.79
23.52,23.52
20.75,20.75
17.25,17.25
14.04,14.04
11.85,11.85
10.68,10.68
9.26,9.26
6.36,6.36
1.99,1.99
-3.1,-3.1
-8.39,-8.39
-12.63,-12.63
-15.07,-15.07
-15.75,-15.75
-15.16,-15.16
-13.83,-13.83
-12.01,-12.01
-9.7,-9.7
-6.66,-6.66
-3.4,-3.4
0.08,0.08
3.28,3.28
6.7,6.7
10.34,10.34
14.44,14.44
18.0,18.0
20.78,20.78
22.78,22.78
23.76,23.76
24.48,24.48
24.43,24.43
23.13,23.13
20.84,20.84
18.32,18.32
15.82,15.82
13.34,13.34
11.88,11.88
11.68,11.68
11.98,11.98
11.77,11.77
10.07,10.07
7.13,7.13
3.72,3.72
1.09,1.09
-0.52,-0.52
-1.87,-1.87
-3.45,-3.45
-5.27,-5.27
-6.32,-6.32
-6.61,-6.61
-6.14,-6.14
-5.93,-5.93
-5.97,-5.97
-6.51,-6.51
-7.04,-7.04
-8.07,-8.07
-9.09,-9.09
-10.34,-10.34
-11.08,-11.08
-11.07,-11.07
-10.05,-10.05
-9.04,-9.04
-8.54,-8.54
-8.29,-8.29
-8.04,-8.04
-7.8,-7.8
-8.55,-8.55
-10.55,-10.55
-13.02,-13.02
-14.98,-14.98
-16.16,-16.16
-16.57,-16.57
-16.23,-16.23
-15.65,-15.65
-14.81,-14.81
-13.73,-13.73
-12.66,-12.66
-12.1,-12.1
-12.04,-12.04
-12.48,-12.48
-12.66,-12.66
-12.59,-12.59
-11.77,-11.77
-9.2,-9.2
-5.91,-5.91
-2.65,-2.65
-1.16,-1.16
-1.44,-1.44
-2.46,-2.46
-2.98,-2.98
-1.99,-1.99
-0.26,-0.26
1.45,1.45
2.91,2.91
4.09,4.09
5.27,5.27
6.68,6.68
8.33,8.33
10.46,10.46
13.07,13.07
16.16,16.16
18.46,18.46
19.24,19.24
18.27,18.27
16.29,16.29
14.09,14.09
11.65,11.65
9.23,9.23
6.83,6.83
4.7,4.7
2.84,2.84
1.0,1.0
-1.57,-1.57
-4.37,-4.37
-7.65,-7.65
-10.15,-10.15
-12.37,-12.37
-14.56,-14.56
-16.48,-16.48
-17.89,-17.89
-18.53,-18.53
-18.41,-18.41
-17.8,-17.8
-17.42,-17.42
-17.81,-17.81
-17.94,-17.94
-18.05,-18.05
-17.68,-17.68
-17.05,-17.05
-16.42,-16.42
-15.8,-15.8
-14.93,-14.93
-14.31,-14.31
-14.2,-14.2
-14.34,-14.34
-14.48,-14.48
-14.85,-14.85
-15.23,-15.23
-16.1,-16.1
-16.96,-16.96
-17.3,-17.3
-16.4,-16.4
-14.75,-14.75
-13.11,-13.11
-12.73,-12.73
-13.36,-13.36
-14.48,-14.48
-15.59,-15.59
-16.68,-16.68
-18.01,-18.01
-19.33,-19.33
-20.37,-20.37
-20.91,-20.91
-21.2,-21.2
-20.97,-20.97
-20.24,-20.24
-19.02,-19.02
-17.8,-17.8
-16.85,-16.85
-16.9,-16.9
-17.45,-17.45
-18.23,-18.23
-18.27,-18.27
-17.29,-17.29
-15.57,-15.57
-14.62,-14.62
-14.17,-14.17
-14.73,-14.73
-14.77,-14.77
-14.06,-14.06
-12.12,-12.12
-9.68,-9.68
-7.52,-7.52
-6.87,-6.87
-7.98,-7.98
-10.83,-10.83
-12.64,-12.64
-12.95,-12.95
-12.74,-12.74
-14.29,-14.29
-18.57,-18.57
-25.05,-25.05
-32.73,-32.73
-41.84,-41.84
-51.84,-51.84
-62.01,-62.01
-70.56,-70.56
-76.54,-76.54
-79.69,-79.69
-81.3,-81.3
-82.39,-82.39
-82.45,-82.45
-81.76,-81.76
-80.05,-80.05
-77.6,-77.6
-73.91,-73.91
-68.49,-68.49
-61.36,-61.36
-52.54,-52.54
-43.04,-43.04
-34.12,-34.12
-25.52,-25.52
-17.75,-17.75
-10.55,-10.55
-4.42,-4.42
1.16,1.16
5.7,5.7
10.18,10.18
14.88,14.88
19.28,19.28
22.89,22.89
25.46,25.46
27.25,27.25
29.28,29.28
32.03,32.03
35.75,35.75
39.43,39.43
42.32,42.32
43.18,43.18
41.52,41.52
38.12,38.12
34.75,34.75
32.91,32.91
33.82,33.82
36.97,36.97
40.59,40.59
43.92,43.92
46.21,46.21
47.73,47.73
47.97,47.97
46.95,46.95
44.19,44.19
39.69,39.69
34.23,34.23
28.81,28.81
23.69,23.69
19.37,19.37
15.32,15.32
10.57,10.57
4.6,4.6
-3.06,-3.06
-10.15,-10.15
-14.42,-14.42
-13.91,-13.91
-8.89,-8.89
-2.17,-2.17
1.49,1.49
-1.14,-1.14
-9.74,-9.74
-21.01,-21.01
-30.68,-30.68
-35.75,-35.75
-35.77,-35.77
-32.03,-32.03
-26.58,-26.58
-20.92,-20.92
-15.05,-15.05
-8.49,-8.49
-1.74,-1.74
4.95,4.95
11.58,11.58
17.64,17.64
21.9,21.9
23.87,23.87
23.81,23.81
23.51,23.51
23.45,23.45
23.63,23.63
23.07,23.07
21.75,21.75
19.69,19.69
18.15,18.15
18.37,18.37
20.09,20.09
23.04,23.04
25.7,25.7
28.84,28.84
32.44,32.44
36.76,36.76
41.78,41.78
46.75,46.75
51.67,51.67
56.29,56.29
60.1,60.1
63.12,63.12
64.35,64.35
64.56,64.56
64.02,64.02
63.21,63.21
62.4,62.4
61.34,61.34
59.79,59.79
58.48,58.48
57.68,57.68
57.13,57.13
56.08,56.08
53.27,53.27
47.99,47.99
41.49,41.49
35.55,35.55
31.66,31.66
30.54,30.54
30.94,30.94
30.07,30.07
26.21,26.21
19.63,19.63
11.36,11.36
3.41,3.41
-2.97,-2.97
-5.79,-5.79
-5.08,-5.08
-2.63,-2.63
-0.7,-0.7
-0.54,-0.54
-2.63,-2.63
-7.2,-7.2
-13.47,-13.47
-20.44,-20.44
-26.09,-26.09
-29.94,-29.94
-32.24,-32.24
-33.77,-33.77
-36.53,-36.53
-41.51,-41.51
-48.94,-48.94
-57.54,-57.54
-65.81,-65.81
-72.24,-72.24
-76.35,-76.35
-78.16,-78.16
-78.94,-78.94
-79.21,-79.21
-79.96,-79.96
-80.94,-80.94
-81.64,-81.64
-81.83,-81.83
-81.26,-81.26
-80.43,-80.43
-79.59,-79.59
-79.0,-79.0
-78.41,-78.41
-77.8,-77.8
-77.2,-77.2
-76.08,-76.08
-74.46,-74.46
-71.6,-71.6
-67.25,-67.25
-61.69,-61.69
-55.91,-55.91
-50.43,-50.43
-44.99,-44.99
-39.59,-39.59
-33.99,-33.99
-28.18,-28.18
-22.92,-22.92
-18.46,-18.46
-14.28,-14.28
-9.64,-9.64
-4.29,-4.29
1.26,1.26
6.51,6.51
10.71,10.71
13.63,13.63
16.01,16.01
18.87,18.87
22.45,22.45
26.98,26.98
31.23,31.23
34.19,34.19
35.36,35.36
35.02,35.02
34.92,34.92
35.07,35.07
35.22,35.22
35.35,35.35
35.48,35.48
36.36,36.36
37.72,37.72
39.8,39.8
42.13,42.13
44.16,44.16
46.43,46.43
48.66,48.66
49.87,49.87
49.81,49.81
48.74,48.74
47.43,47.43
46.37,46.37
46.31,46.31
47.0,47.0
48.17,48.17
49.82,49.82
52.2,52.2
54.8,54.8
56.88,56.88
58.42,58.42
59.94,59.94
61.69,61.69
63.41,63.41
64.86,64.86
66.28,66.28
67.43,67.43
68.31,68.31
69.17,69.17
69.77,69.77
69.84,69.84
69.91,69.91
70.21,70.21
71.5,71.5
73.52,73.52
75.51,75.51
76.97,76.97
76.91,76.91
75.08,75.08
71.51,71.51
66.95,66.95
62.19,62.19
57.7,57.7
54.0,54.0
51.33,51.33
49.91,49.91
49.27,49.27
48.86,48.86
48.45,48.45
47.78,47.78
46.37,46.37
43.96,43.96
41.32,41.32
38.45,38.45
35.84,35.84
34.01,34.01
32.93,32.93
32.36,32.36
31.79,31.79
30.72,30.72
28.66,28.66
25.36,25.36
21.59,21.59
18.59,18.59
16.37,16.37
14.43,14.43
12.49,12.49
10.07,10.07
8.18,8.18
6.55,6.55
4.93,4.93
2.82,2.82
-0.01,-0.01
-3.32,-3.32
-6.35,-6.35
-8.85,-8.85
-10.57,-10.57
-11.78,-11.78
-12.47,-12.47
-12.91,-12.91
-13.09,-13.09
-13.52,-13.52
-13.94,-13.94
-14.61,-14.61
-15.02,-15.02
-15.17,-15.17
-15.56,-15.56
-16.21,-16.21
-17.09,-17.09
-17.96,-17.96
-19.07,-19.07
-20.42,-20.42
-22.01,-22.01
-23.82,-23.82
-25.37,-25.37
-26.64,-26.64
-27.41,-27.41
-27.66,-27.66
-26.9,-26.9
-25.65,-25.65
-24.65,-24.65
-24.91,-24.91
-26.17,-26.17
-27.91,-27.91
-29.37,-29.37
-30.58,-30.58
-31.01,-31.01
-30.69,-30.69
-29.61,-29.61
-28.79,-28.79
-28.47,-28.47
-29.66,-29.66
-32.32,-32.32
-35.21,-35.21
-37.81,-37.81
-38.89,-38.89
-38.95,-38.95
-38.75,-38.75
-38.3,-38.3
-37.6,-37.6
-36.4,-36.4
-35.46,-35.46
-34.76,-34.76
-34.82,-34.82
-35.88,-35.88
-36.91,-36.91
-38.43,-38.43
-39.94,-39.94
-41.67,-41.67
-42.88,-42.88
-42.82,-42.82
-41.51,-41.51
-39.21,-39.21
-36.41,-36.41
-34.14,-34.14
-32.64,-32.64
-31.89,-31.89
-31.64,-31.64
-30.15,-30.15
-27.41,-27.41
-22.69,-22.69
-17.26,-17.26
-12.38,-12.38
-8.79,-8.79
-6.48,-6.48
-5.2,-5.2
-5.42,-5.42
-7.39,-7.39
-10.6,-10.6
-14.02,-14.02
-16.66,-16.66
-18.52,-18.52
-19.11,-19.11
-18.69,-18.69
-17.77,-17.77
-16.61,-16.61
-14.96,-14.96
-13.82,-13.82
-13.19,-13.19
-13.07,-13.07
-13.19,-13.19
-13.55,-13.55
-14.42,-14.42
-15.02,-15.02
-15.62,-15.62
-15.21,-15.21
-13.8,-13.8
-12.89,-12.89
-13.0,-13.0
-14.86,-14.86
-18.19,-18.19
-21.24,-21.24
-23.01,-23.01
-23.01,-23.01
-22.26,-22.26
-22.76,-22.76
-27.0,-27.0
-36.2,-36.2
-49.56,-49.56
-64.04,-64.04
-76.88,-76.88
-86.34,-86.34
-90.95,-90.95
-89.0,-89.0
-79.81,-79.81
-64.69,-64.69
-46.2,-46.2
-27.87,-27.87
-11.46,-11.46
1.31,1.31
10.96,10.96
18.28,18.28
24.02,24.02
28.7,28.7
32.84,32.84
37.44,37.44
41.49,41.49
44.74,44.74
45.96,45.96
44.91,44.91
42.61,42.61
39.83,39.83
37.32,37.32
36.32,36.32
36.58,36.58
38.08,38.08
40.31,40.31
42.77,42.77
44.19,44.19
43.6,43.6
41.0,41.0
36.67,36.67
30.13,30.13
21.64,21.64
11.47,11.47
2.4,2.4
-3.09,-3.09
-2.53,-2.53
3.27,3.27
11.78,11.78
19.2,19.2
24.3,24.3
28.35,28.35
34.36,34.36
42.56,42.56
50.18,50.18
52.97,52.97
47.98,47.98
34.77,34.77
17.18,17.18
1.0,1.0
-8.53,-8.53
-10.72,-10.72
-10.15,-10.15
-14.57,-14.57
-28.96,-28.96
-52.71,-52.71
-79.48,-79.48
-102.75,-102.75
-117.79,-117.79
-123.92,-123.92
-122.48,-122.48
-115.78,-115.78
-106.13,-106.13
-96.3,-96.3
-87.29,-87.29
-78.86,-78.86
-69.49,-69.49
-57.94,-57.94
-44.49,-44.49
-29.41,-29.41
-13.46,-13.46
3.6,3.6
23.0,23.0
45.72,45.72
71.47,71.47
97.23,97.23
119.49,119.49
135.28,135.28
144.4,144.4
147.67,147.67
146.39,146.39
141.09,141.09
132.57,132.57
121.86,121.86
109.48,109.48
96.95,96.95
85.51,85.51
77.42,77.42
73.64,73.64
74.13,74.13
78.11,78.11
85.79,85.79
96.39,96.39
109.37,109.37
122.47,122.47
134.18,134.18
142.77,142.77
148.25,148.25
151.41,151.41
152.52,152.52
152.6,152.6
152.9,152.9
153.93,153.93
156.17,156.17
159.37,159.37
163.27,163.27
166.86,166.86
169.88,169.88
172.11,172.11
172.04,172.04
169.44,169.44
164.84,164.84
161.01,161.01
159.94,159.94
162.11,162.11
164.98,164.98
165.05,165.05
160.34,160.34
149.9,149.9
135.29,135.29
119.78,119.78
106.41,106.41
96.63,96.63
90.19,90.19
85.78,85.78
81.91,81.91
77.55,77.55
73.48,73.48
70.94,70.94
69.66,69.66
68.86,68.86
67.58,67.58
64.3,64.3
59.53,59.53
53.3,53.3
46.11,46.11
37.98,37.98
30.44,30.44
24.69,24.69
22.0,22.0
22.08,22.08
22.91,22.91
23.22,23.22
21.02,21.02
16.59,16.59
10.45,10.45
3.87,3.87
-2.14,-2.14
-7.61,-7.61
-12.53,-12.53
-16.41,-16.41
-20.75,-20.75
-24.53,-24.53
-28.78,-28.78
-33.0,-33.0
-37.16,-37.16
-41.28,-41.28
-44.84,-44.84
-48.88,-48.88
-52.38,-52.38
-55.84,-55.84
-59.25,-59.25
-62.63,-62.63
-65.47,-65.47
-68.75,-68.75
-71.5,-71.5
-74.75,-74.75
-77.41,-77.41
-80.06,-80.06
-82.66,-82.66
-85.25,-85.25
-87.78,-87.78
-90.28,-90.28
-92.25,-92.25
-94.66,-94.66
-96.56,-96.56
-98.94,-98.94
-100.75,-100.75
-102.53,-102.53
-104.31,-104.31
-106.03,-106.03
-107.72,-107.72
-109.41,-109.41
-110.53,-110.53
-112.16,-112.16
-113.22,-113.22
-114.78,-114.78
-115.78,-115.78
-116.78,-116.78
-117.75,-117.75
-119.19,-119.19
-120.09,-120.09
-120.97,-120.97
-121.31,-121.31
-122.16,-122.16
-122.94,-122.94
-123.72,-123.72
-124.0,-124.0
-124.72,-124.72
-124.94,-124.94
-125.62,-125.62
-125.78,-125.78
-125.91,-125.91
-126.03,-126.03
-126.62,-126.62
-126.72,-126.72
-126.78,-126.78
-126.81,-126.81
-126.81,-126.81
-126.31,-126.31
-126.31,-126.31
-126.25,-126.25
-126.22,-126.22
-126.12,-126.12
-126.03,-126.03
-125.44,-125.44
-124.81,-124.81
-124.69,-124.69
-124.03,-124.03
-123.34,-123.34
-123.16,-123.16
-122.47,-122.47
-121.75,-121.75
-121.03,-121.03
-120.31,-120.31
-119.56,-119.56
-118.81,-118.81
-118.03,-118.03
-117.28,-117.28
-116.47,-116.47
-115.69,-115.69
-114.87,-114.87
-114.06,-114.06
-112.72,-112.72
-111.91,-111.91
-111.06,-111.06
-110.19,-110.19
-109.34,-109.34
-107.97,-107.97
-106.59,-106.59
-105.72,-105.72
-104.34,-104.34
-103.44,-103.44
-102.06,-102.06
-101.16,-101.16
-99.75,-99.75
-98.84,-98.84
-97.44,-97.44
-96.0,-96.0
-95.09,-95.09
-95.66,-95.66
-98.72,-98.72
-105.25,-105.25
-115.19,-115.19
-126.0,-126.0
-136.22,-136.22
-143.31,-143.31
-148.34,-148.34
-151.28,-151.28
-152.19,-152.19
-150.53,-150.53
-145.37,-145.37
-139.28,-139.28
-132.69,-132.69
-128.12,-128.12
-126.62,-126.62
-130.09,-130.09
-138.5,-138.5
-151.34,-151.34
-164.5,-164.5
-176.56,-176.56
-187.44,-187.44
-196.72,-196.72
-205.87,-205.87
-215.44,-215.44
-223.84,-223.84
-230.66,-230.66
-234.37,-234.37
-234.53,-234.53
-231.62,-231.62
-225.75,-225.75
-217.86,-217.86
-208.02,-208.02
-196.73,-196.73
-184.53,-184.53
-172.41,-172.41
-160.86,-160.86
-149.91,-149.91
-141.52,-141.52
-135.2,-135.2
-131.41,-131.41
-128.62,-128.62
-126.86,-126.86
-124.59,-124.59
-123.32,-123.32
-122.05,-122.05
-120.76,-120.76
-119.47,-119.47
-117.67,-117.67
-114.37,-114.37
-110.59,-110.59
-104.82,-104.82
-98.59,-98.59
-90.4,-90.4
-82.28,-82.28
-73.71,-73.71
-66.21,-66.21
-60.77,-60.77
-57.37,-57.37
-57.0,-57.0
-59.11,-59.11
-62.21,-62.21
-66.76,-66.76
-70.26,-70.26
-72.21,-72.21
-70.64,-70.64
-66.58,-66.58
-60.54,-60.54
-53.03,-53.03
-46.11,-46.11
-40.72,-40.72
-35.89,-35.89
-31.59,-31.59
-25.83,-25.83
-19.62,-19.62
-12.47,-12.47
-2.86,-2.86
9.16,9.16
23.53,23.53
37.31,37.31
48.94,48.94
56.44,56.44
58.41,58.41
55.31,55.31
49.25,49.25
42.72,42.72
37.25,37.25
35.34,35.34
37.44,37.44
42.0,42.0
49.0,49.0
56.97,56.97
64.81,64.81
72.59,72.59
81.31,81.31
90.91,90.91
100.44,100.44
109.81,109.81
118.16,118.16
125.37,125.37
130.5,130.5
135.06,135.06
139.0,139.0
143.0,143.0
146.87,146.87
150.19,150.19
150.94,150.94
150.19,150.19
147.44,147.44
143.12,143.12
138.37,138.37
133.62,133.62
128.44,128.44
123.25,123.25
119.12,119.12
115.0,115.0
111.37,111.37
107.25,107.25
103.69,103.69
101.62,101.62
102.56,102.56
106.5,106.5
114.37,114.37
126.19,126.19
140.81,140.81
156.31,156.31
170.12,170.12
180.31,180.31
185.87,185.87
187.37,187.37
185.31,185.31
181.75,181.75
177.19,177.19
174.12,174.12
173.06,173.06
174.0,174.0
176.44,176.44
179.81,179.81
182.06,182.06
184.31,184.31
186.5,186.5
188.19,188.19
190.25,190.25
192.31,192.31
194.87,194.87
197.81,197.81
199.69,199.69
200.06,200.06
200.37,200.37
199.69,199.69
198.94,198.94
198.19,198.19
196.37,196.37
194.56,194.56
191.75,191.75
188.44,188.44
184.62,184.62
181.87,181.87
180.06,180.06
179.25,179.25
179.37,179.37
179.0,179.0
177.12,177.12
173.75,173.75
168.37,168.37
162.5,162.5
156.12,156.12
149.81,149.81
144.06,144.06
139.81,139.81
136.06,136.06
133.37,133.37
130.19,130.19
127.5,127.5
124.31,124.31
120.62,120.62
116.94,116.94
112.81,112.81
107.69,107.69
102.56,102.56
97.5,97.5
93.44,93.44
90.44,90.44
88.94,88.94
88.94,88.94
90.94,90.94
93.87,93.87
97.31,97.31
101.19,101.19
104.0,104.0
105.81,105.81
108.0,108.0
110.25,110.25
111.94,111.94
113.56,113.56
115.12,115.12
116.75,116.75
118.25,118.25
120.31,120.31
122.75,122.75
